source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, COMET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2016,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,163,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, COMET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2015,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,108,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,202700,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,268300,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,242800,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,161800,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,220600,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2018,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2017,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,247700,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,325000,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,424800,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,630000,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,287800,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,275300,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2018,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,381500,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2017,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,380300,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2016,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,154700,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, COMET - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2015,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,192200,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,1877,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1863,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1663,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1740,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1970,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2018,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2017,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,1558,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,1857,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1299,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1632,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,872,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1311,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2018,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,1750,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2017,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,1855,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2016,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,949,""
SURVEY,CROPS,FIELD CROPS,HOPS,COMET,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, COMET - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,"","","","","","","",00000000,"","",9000,UNITED STATES,WASHINGTON,2015,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,1780,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2020,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2019,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,131,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2018,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,150,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2017,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,182,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2016,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,123,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,"","","","","","","",00000000,"","",9000,UNITED STATES,IDAHO,2014,ANNUAL,00,00,YEAR,"",2019-02-06 15:00:06.000,29,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2024,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,228,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2023,ANNUAL,00,00,YEAR,"",2024-12-20 15:00:00.000,240,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2022,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,191,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2021,ANNUAL,00,00,YEAR,"",2024-01-09 15:00:00.000,159,""
SURVEY,CROPS,FIELD CROPS,HOPS,CRYSTAL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,STATE,41,41,OR,OREGON,"","","","","","","",00000000,"","",9000,UNITED STATES,OREGON,2020,ANNUAL,00,00,YEAR,"",2020-06-30 12:02:25.000,169,""
